city,fetched_at,station_timestamp,aqi,openweather_aqi_scale,pm25,pm10,o3,no2,so2,co,hour,day,month,day_of_week,aqi_change_rate,is_backfilled,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m,precipitation,cloud_cover,boundary_layer_height,ventilation_index,wind_speed_24h_mean,wind_u,wind_v,humidity,pressure,temperature,wind
Karachi,2021-02-21 11:00:00+00:00,2021-02-21 11:00:00+00:00,500,5.0,1134.91,1232.21,543.59,194.67,29.56,7263.18,11,21,2,6,0.0,True,29.3,21.0,4.7,1013.4,18.1,227.0,32.0,0.0,7.0,1620.0,29322.000000000004,12.141666666666666,13.23750199930698,12.344170317131232,,,,
Karachi,2021-02-21 12:00:00+00:00,2021-02-21 12:00:00+00:00,500,5.0,764.65,828.19,480.65,102.82,20.98,4753.11,12,21,2,6,0.0,True,28.4,27.0,7.4,1014.1,19.7,242.0,32.0,0.0,0.0,655.0,12903.5,12.195833333333333,17.39406757932086,9.248589786882048,,,,
Karachi,2021-02-21 13:00:00+00:00,2021-02-21 13:00:00+00:00,380,5.0,329.82,372.56,277.52,68.55,16.69,2590.18,13,21,2,6,-120.0,True,27.1,33.0,9.6,1014.3,18.1,265.0,31.7,0.0,2.0,305.0,5520.5,12.283333333333331,18.0311240354606,1.5775189437326145,,,,
Karachi,2021-02-21 14:00:00+00:00,2021-02-21 14:00:00+00:00,217,5.0,166.94,200.07,140.19,65.8,15.14,1869.2,14,21,2,6,-163.0,True,25.8,39.0,10.8,1014.5,16.3,276.0,27.0,0.0,0.0,180.0,2934.0,12.2625,16.210706894502856,-1.7038139512627437,,,,
Karachi,2021-02-21 15:00:00+00:00,2021-02-21 15:00:00+00:00,180,5.0,111.43,138.4,98.71,50.72,17.17,1441.96,15,21,2,6,-37.0,True,25.2,42.0,11.2,1015.1,16.0,279.0,23.4,0.0,0.0,140.0,2240.0,12.395833333333334,15.803013449522204,-2.502951440643691,,,,
Karachi,2021-02-21 16:00:00+00:00,2021-02-21 16:00:00+00:00,174,5.0,101.06,125.27,103.0,38.04,19.79,1241.68,16,21,2,6,-6.0,True,24.2,46.0,11.9,1015.6,12.3,267.0,22.3,0.0,0.0,120.0,1476.0,12.4,12.283143277481258,0.643732261788215,,,,
Karachi,2021-02-21 17:00:00+00:00,2021-02-21 17:00:00+00:00,177,5.0,106.5,133.64,94.41,38.04,19.31,1308.44,17,21,2,6,3.0,True,23.2,56.0,13.9,1016.4,11.2,268.0,16.6,0.0,0.0,110.0,1232.0,12.545833333333334,11.19317726261387,0.3908743630680184,,,,
Karachi,2021-02-21 18:00:00+00:00,2021-02-21 18:00:00+00:00,180,5.0,111.51,142.2,86.55,38.04,18.36,1335.14,18,21,2,6,3.0,True,22.2,65.0,15.3,1016.4,9.4,274.0,14.4,0.0,0.0,115.0,1081.0,12.570833333333333,9.37710207244235,-0.6557108531947771,,,,
Karachi,2021-02-21 19:00:00+00:00,2021-02-21 19:00:00+00:00,179,5.0,108.93,140.63,80.82,37.36,16.21,1255.04,19,21,2,6,-1.0,True,21.1,72.0,15.9,1016.4,8.7,294.0,11.9,0.0,0.0,120.0,1044.0,12.558333333333332,7.947845481490626,-3.5386087947594644,,,,
Karachi,2021-02-21 20:00:00+00:00,2021-02-21 20:00:00+00:00,176,5.0,103.3,130.72,80.11,32.9,15.14,1068.12,20,21,2,6,-3.0,True,20.7,71.0,15.3,1016.2,11.5,328.0,14.8,0.0,0.0,115.0,1322.5,12.695833333333333,6.094071538681867,-9.752553105798892,,,,
Karachi,2021-02-21 21:00:00+00:00,2021-02-21 21:00:00+00:00,179,5.0,109.61,133.47,81.54,27.76,16.45,988.01,21,21,2,6,3.0,True,19.9,75.0,15.3,1015.8,11.3,333.0,15.5,0.0,0.0,110.0,1243.0,12.779166666666669,5.130092647056881,-10.068373723328556,,,,
Karachi,2021-02-21 22:00:00+00:00,2021-02-21 22:00:00+00:00,180,5.0,111.63,132.07,86.55,20.05,16.45,841.14,22,21,2,6,1.0,True,19.7,78.0,15.7,1015.4,13.5,331.0,18.0,0.0,0.0,95.0,1282.5,12.916666666666666,6.544929873325548,-11.807366046381844,,,,
Karachi,2021-02-21 23:00:00+00:00,2021-02-21 23:00:00+00:00,177,5.0,106.73,124.94,92.98,15.25,15.26,741.01,23,21,2,6,-3.0,True,19.6,78.0,15.6,1015.2,14.3,332.0,19.4,0.0,0.0,100.0,1430.0,13.045833333333334,6.713443347838239,-12.626150577882656,,,,
Karachi,2021-02-22 00:00:00+00:00,2021-02-22 00:00:00+00:00,173,5.0,98.26,115.43,95.84,13.71,14.07,700.95,0,22,2,0,-4.0,True,19.2,78.0,15.3,1015.0,12.9,337.0,20.5,0.0,0.0,95.0,1225.5,13.058333333333332,5.040431557511644,-11.874512609536476,,,,
Karachi,2021-02-22 01:00:00+00:00,2021-02-22 01:00:00+00:00,172,5.0,96.19,114.9,88.69,18.68,12.28,841.14,1,22,2,0,-1.0,True,17.5,83.0,14.5,1015.3,12.0,339.0,17.3,0.0,0.0,85.0,1020.0,12.991666666666664,4.300415394543609,-11.202965117966418,,,,
Karachi,2021-02-22 02:00:00+00:00,2021-02-22 02:00:00+00:00,184,5.0,118.58,143.93,62.23,41.13,14.07,1455.31,2,22,2,0,12.0,True,16.7,84.0,13.9,1015.8,10.0,339.0,15.8,0.0,0.0,70.0,700.0,12.820833333333333,3.583679495453008,-9.335804264972015,,,,
Karachi,2021-02-22 03:00:00+00:00,2021-02-22 03:00:00+00:00,236,5.0,186.12,225.54,10.37,93.22,21.7,3044.13,3,22,2,0,52.0,True,19.2,73.0,14.3,1016.3,8.0,333.0,13.0,0.0,0.0,55.0,440.0,12.574999999999998,3.631923997916376,-7.128052193506942,,,,
Karachi,2021-02-22 04:00:00+00:00,2021-02-22 04:00:00+00:00,375,5.0,325.18,387.58,5.01,108.3,36.24,6622.31,4,22,2,0,139.0,True,22.0,60.0,13.8,1017.0,6.7,324.0,14.4,0.0,0.0,95.0,636.5,12.370833333333335,3.938161190359572,-5.420413862312147,,,,
Karachi,2021-02-22 05:00:00+00:00,2021-02-22 05:00:00+00:00,448,5.0,421.41,500.15,10.01,131.61,45.78,8972.17,5,22,2,0,73.0,True,25.2,43.0,11.8,1017.3,6.4,308.0,16.2,0.0,0.0,290.0,1856.0,12.220833333333331,5.04326882308302,-3.940233442084215,,,,
Karachi,2021-02-22 06:00:00+00:00,2021-02-22 06:00:00+00:00,440,5.0,409.87,491.28,28.97,168.62,46.25,8117.68,6,22,2,0,-8.0,True,27.9,28.0,7.8,1017.0,8.1,283.0,19.4,0.0,0.0,535.0,4333.5,12.2125,7.892397524760405,-1.8221035401853056,,,,
Karachi,2021-02-22 07:00:00+00:00,2021-02-22 07:00:00+00:00,365,5.0,315.05,387.78,80.82,154.91,36.72,5500.79,7,22,2,0,-75.0,True,29.3,21.0,4.7,1016.3,11.3,261.0,24.1,0.0,0.0,930.0,10509.0,12.341666666666669,11.160878248725057,1.7677094549546108,,,,
Karachi,2021-02-22 08:00:00+00:00,2021-02-22 08:00:00+00:00,279,5.0,229.05,294.65,120.16,111.04,25.27,3685.0,8,22,2,0,-86.0,True,29.7,21.0,4.9,1015.0,14.6,250.0,28.8,0.0,0.0,1220.0,17812.0,12.5125,13.71951226347426,4.993494092554773,,,,
Karachi,2021-02-22 09:00:00+00:00,2021-02-22 09:00:00+00:00,212,5.0,161.33,219.9,118.73,80.88,17.17,2563.48,9,22,2,0,-67.0,True,29.7,21.0,5.2,1013.9,16.3,248.0,31.3,0.0,0.0,1290.0,21027.0,12.620833333333335,15.113096829438634,6.106087472679371,,,,
Karachi,2021-02-22 10:00:00+00:00,2021-02-22 10:00:00+00:00,179,5.0,109.05,156.77,105.86,52.09,11.21,1642.23,10,22,2,0,-33.0,True,29.5,22.0,5.3,1013.3,17.4,248.0,32.0,0.0,0.0,1195.0,20793.0,12.670833333333334,16.132999069462098,6.518154725436873,,,,
Karachi,2021-02-22 11:00:00+00:00,2021-02-22 11:00:00+00:00,172,5.0,95.99,137.87,87.98,47.3,9.89,1455.31,11,22,2,0,-7.0,True,28.8,24.0,6.2,1013.0,18.2,252.0,32.4,0.0,0.0,1035.0,18837.0,12.675,17.309228596571792,5.624109297624045,,,,
Karachi,2021-02-22 12:00:00+00:00,2021-02-22 12:00:00+00:00,171,5.0,93.71,132.59,68.67,51.41,9.42,1455.31,12,22,2,0,-1.0,True,27.1,39.0,12.1,1013.2,18.7,251.0,32.0,0.0,0.0,610.0,11407.0,12.633333333333336,17.681197363707224,6.088124488348829,,,,
Karachi,2021-02-22 13:00:00+00:00,2021-02-22 13:00:00+00:00,172,5.0,96.94,134.81,32.54,69.23,9.54,1655.58,13,22,2,0,1.0,True,25.6,50.0,14.5,1013.6,16.4,251.0,30.6,0.0,0.0,290.0,4756.0,12.5625,15.506504639828796,5.339317733097369,,,,
Karachi,2021-02-22 14:00:00+00:00,2021-02-22 14:00:00+00:00,173,5.0,98.83,136.45,7.87,72.66,8.7,1615.52,14,22,2,0,1.0,True,24.0,63.0,16.5,1013.7,13.5,241.0,25.6,0.0,0.0,185.0,2497.5,12.445833333333333,11.807366046381844,6.544929873325548,,,,
Karachi,2021-02-22 15:00:00+00:00,2021-02-22 15:00:00+00:00,172,5.0,95.54,131.75,31.11,52.09,7.51,1268.39,15,22,2,0,-1.0,True,23.3,71.0,17.7,1014.2,13.4,234.0,19.8,0.0,0.0,165.0,2211.0,12.3375,10.840827724624294,7.876322380719142,,,,
Karachi,2021-02-22 16:00:00+00:00,2021-02-22 16:00:00+00:00,166,5.0,83.89,114.79,75.1,29.13,6.14,894.55,16,22,2,0,-6.0,True,22.8,77.0,18.7,1014.7,13.8,237.0,19.4,0.0,0.0,165.0,2277.0,12.4,11.573653837646852,7.516018683207372,,,,
Karachi,2021-02-22 17:00:00+00:00,2021-02-22 17:00:00+00:00,162,5.0,77.53,107.95,83.69,21.94,5.6,761.03,17,22,2,0,-4.0,True,22.4,78.0,18.4,1015.0,13.9,253.0,19.4,0.0,0.0,190.0,2641.0,12.512499999999998,13.29263610788619,4.063966695646045,,,,
Karachi,2021-02-22 18:00:00+00:00,2021-02-22 18:00:00+00:00,160,5.0,72.3,101.97,88.69,17.82,5.13,687.6,18,22,2,0,-2.0,True,21.9,81.0,18.5,1014.9,13.6,258.0,19.1,0.0,0.0,210.0,2856.0,12.6875,13.302807369979757,2.827598995121533,,,,
Karachi,2021-02-22 19:00:00+00:00,2021-02-22 19:00:00+00:00,156,5.0,65.9,92.4,95.84,14.22,4.41,594.14,19,22,2,0,-4.0,True,21.5,84.0,18.7,1014.5,13.4,262.0,18.4,0.0,0.0,225.0,3015.0,12.883333333333336,13.269592121137045,1.8649195528648703,,,,
Karachi,2021-02-22 20:00:00+00:00,2021-02-22 20:00:00+00:00,154,5.0,61.28,84.63,104.43,10.54,3.7,487.33,20,22,2,0,-2.0,True,21.1,86.0,18.6,1014.2,13.7,270.0,18.4,0.0,27.0,235.0,3219.5,12.975,13.7,2.5166491722478104e-15,,,,
Karachi,2021-02-22 21:00:00+00:00,2021-02-22 21:00:00+00:00,154,5.0,62.19,84.61,110.15,7.37,3.79,447.27,21,22,2,0,0.0,True,20.7,87.0,18.4,1013.6,12.7,277.0,18.4,0.0,35.0,250.0,3175.0,13.033333333333331,12.605336125844788,-1.5477406612453757,,,,
Karachi,2021-02-22 22:00:00+00:00,2021-02-22 22:00:00+00:00,155,5.0,63.18,85.24,113.01,5.27,3.82,423.91,22,22,2,0,1.0,True,20.4,87.0,18.1,1012.8,12.7,277.0,16.9,0.0,0.0,275.0,3492.5,13.0,12.605336125844788,-1.5477406612453757,,,,
Karachi,2021-02-22 23:00:00+00:00,2021-02-22 23:00:00+00:00,155,5.0,63.89,85.57,115.87,4.41,3.93,407.22,23,22,2,0,0.0,True,20.4,86.0,17.9,1012.4,13.4,276.0,18.0,0.0,0.0,265.0,3551.0,12.9625,13.326593397934865,-1.40068140778655,,,,
Karachi,2021-02-23 00:00:00+00:00,2021-02-23 00:00:00+00:00,156,5.0,65.34,87.26,121.59,4.16,4.35,400.54,0,23,2,1,1.0,True,20.7,88.0,18.7,1012.3,13.3,268.0,18.7,0.0,0.0,240.0,3192.0,12.979166666666666,13.291897999353973,0.4641633061432719,,,,
Karachi,2021-02-23 01:00:00+00:00,2021-02-23 01:00:00+00:00,157,5.0,67.3,90.2,124.45,4.63,5.01,410.56,1,23,2,1,1.0,True,19.9,90.0,18.1,1012.5,13.4,264.0,18.0,0.0,0.0,220.0,2948.0,13.0375,13.326593397934865,1.400681407786555,,,,
Karachi,2021-02-23 02:00:00+00:00,2021-02-23 02:00:00+00:00,158,5.0,68.39,91.34,127.32,5.57,5.42,427.25,2,23,2,1,1.0,True,20.0,89.0,18.2,1013.1,13.8,261.0,18.4,0.0,0.0,200.0,2760.0,13.195833333333336,13.6300991002129,2.1587956175551883,,,,
Karachi,2021-02-23 03:00:00+00:00,2021-02-23 03:00:00+00:00,159,5.0,70.19,93.61,123.02,10.2,6.02,514.03,3,23,2,1,1.0,True,21.8,84.0,19.1,1014.0,14.7,259.0,19.8,0.0,0.0,280.0,4116.0,13.475,14.42991959668066,2.8048922320352183,,,,
Karachi,2021-02-23 04:00:00+00:00,2021-02-23 04:00:00+00:00,158,5.0,69.24,92.08,118.73,13.88,6.62,574.11,4,23,2,1,-1.0,True,23.8,72.0,18.5,1014.7,17.9,261.0,27.0,0.0,0.0,485.0,8681.5,13.941666666666665,17.679621296652964,2.8001769242201355,,,,
Karachi,2021-02-23 05:00:00+00:00,2021-02-23 05:00:00+00:00,158,5.0,69.6,93.65,120.16,13.54,6.86,594.14,5,23,2,1,0.0,True,25.3,60.0,17.0,1015.0,22.4,266.0,36.0,0.0,0.0,575.0,12880.0,14.608333333333333,22.34543472582006,1.562545011868413,,,,
Karachi,2021-02-23 06:00:00+00:00,2021-02-23 06:00:00+00:00,159,5.0,70.37,97.74,127.32,10.63,6.74,567.44,6,23,2,1,1.0,True,26.3,54.0,16.2,1014.7,23.2,263.0,38.9,0.0,0.0,655.0,15196.0,15.2375,23.027070718078672,2.827368766999414,,,,
Karachi,2021-02-23 07:00:00+00:00,2021-02-23 07:00:00+00:00,159,5.0,70.12,101.62,130.18,9.51,6.02,554.09,7,23,2,1,0.0,True,26.9,52.0,16.2,1013.9,24.6,259.0,41.4,0.0,0.0,715.0,17589.0,15.791666666666666,24.148028712812533,4.693901286263019,,,,
Karachi,2021-02-23 08:00:00+00:00,2021-02-23 08:00:00+00:00,159,5.0,71.01,107.4,125.89,10.8,5.66,580.79,8,23,2,1,0.0,True,27.2,51.0,16.1,1012.9,25.7,259.0,43.6,0.0,0.0,735.0,18889.5,16.254166666666666,25.22781861460496,4.903791181177218,,,,
Karachi,2021-02-23 09:00:00+00:00,2021-02-23 09:00:00+00:00,159,5.0,71.43,113.36,118.73,13.02,5.42,620.84,9,23,2,1,0.0,True,27.2,51.0,16.2,1012.0,26.1,259.0,44.3,0.0,0.0,725.0,18922.5,16.662499999999998,25.62046948798403,4.980114779327837,,,,
Karachi,2021-02-23 10:00:00+00:00,2021-02-23 10:00:00+00:00,159,5.0,70.36,115.2,114.44,12.68,4.89,600.82,10,23,2,1,0.0,True,26.9,53.0,16.6,1011.2,26.5,258.0,43.9,0.0,0.0,695.0,18417.5,17.041666666666668,25.920911419445847,5.509659806670634,,,,
Karachi,2021-02-23 11:00:00+00:00,2021-02-23 11:00:00+00:00,158,5.0,70.04,116.85,111.58,12.0,4.71,560.76,11,23,2,1,-1.0,True,26.3,56.0,16.8,1010.8,26.6,257.0,43.9,0.0,0.0,625.0,16625.0,17.39166666666667,25.91824372328725,5.983698045546816,,,,
Karachi,2021-02-23 12:00:00+00:00,2021-02-23 12:00:00+00:00,158,5.0,69.75,118.71,108.72,12.0,4.47,534.06,12,23,2,1,0.0,True,25.1,65.0,18.0,1010.5,24.0,253.0,43.2,0.0,0.0,540.0,12960.0,17.6125,22.95131414311285,7.0169209133456905,,,,
Karachi,2021-02-23 13:00:00+00:00,2021-02-23 13:00:00+00:00,158,5.0,69.33,118.24,105.86,14.22,4.53,547.41,13,23,2,1,0.0,True,24.3,73.0,19.2,1010.8,22.1,251.0,37.4,0.0,0.0,465.0,10276.5,17.849999999999998,20.895960520744904,7.195056213503162,,,,
Karachi,2021-02-23 14:00:00+00:00,2021-02-23 14:00:00+00:00,157,5.0,67.88,110.55,105.86,13.88,4.53,540.73,14,23,2,1,-1.0,True,23.6,79.0,19.8,1011.1,19.7,252.0,33.5,0.0,0.0,420.0,8274.0,18.10833333333333,18.73581337101452,6.087634789186467,,,,
Karachi,2021-02-23 15:00:00+00:00,2021-02-23 15:00:00+00:00,157,5.0,67.37,103.99,113.01,10.28,4.53,500.68,15,23,2,1,0.0,True,23.2,82.0,19.9,1011.8,17.9,251.0,28.4,0.0,0.0,425.0,7607.499999999999,18.29583333333333,16.92478250322777,5.827669964783103,,,,
Karachi,2021-02-23 16:00:00+00:00,2021-02-23 16:00:00+00:00,158,5.0,68.36,102.3,117.3,8.65,4.89,487.33,16,23,2,1,1.0,True,22.9,84.0,20.1,1012.3,15.8,249.0,25.6,0.0,0.0,425.0,6715.0,18.379166666666663,14.750570738655789,5.662213602815752,,,,
Karachi,2021-02-23 17:00:00+00:00,2021-02-23 17:00:00+00:00,158,5.0,68.39,101.11,118.73,7.28,4.89,467.3,17,23,2,1,0.0,True,22.6,85.0,20.0,1012.3,15.2,248.0,22.7,0.0,11.0,410.0,6232.0,18.433333333333334,14.093194589415166,5.694020219921867,,,,
Karachi,2021-02-23 18:00:00+00:00,2021-02-23 18:00:00+00:00,157,5.0,68.02,99.47,118.73,6.68,4.77,460.63,18,23,2,1,-1.0,True,22.3,87.0,20.1,1012.2,14.5,251.0,21.2,0.0,3.0,400.0,5800.0,18.47083333333333,13.710019346190094,4.720738239628771,,,,
Karachi,2021-02-23 19:00:00+00:00,2021-02-23 19:00:00+00:00,156,5.0,65.88,95.99,118.73,6.0,4.41,433.92,19,23,2,1,-1.0,True,22.0,89.0,20.2,1011.8,14.3,258.0,20.2,0.0,0.0,415.0,5934.5,18.508333333333333,13.98751069049342,2.973137178693965,,,,
Karachi,2021-02-23 20:00:00+00:00,2021-02-23 20:00:00+00:00,154,5.0,62.03,91.14,120.16,4.67,3.99,387.19,20,23,2,1,-2.0,True,21.9,90.0,20.2,1011.5,14.5,263.0,20.2,0.0,0.0,440.0,6380.0,18.541666666666668,14.39191919879917,1.767105479374634,,,,
Karachi,2021-02-23 21:00:00+00:00,2021-02-23 21:00:00+00:00,153,5.0,59.77,88.68,120.16,3.6,3.93,367.17,21,23,2,1,-1.0,True,21.7,91.0,20.2,1010.8,14.8,266.0,20.5,0.0,0.0,430.0,6364.0,18.629166666666663,14.763947943845398,1.0323958114130587,,,,
Karachi,2021-02-23 22:00:00+00:00,2021-02-23 22:00:00+00:00,152,5.0,57.91,87.37,118.73,2.83,3.7,350.48,22,23,2,1,-1.0,True,21.6,91.0,20.1,1010.0,15.9,264.0,22.0,0.0,1.0,355.0,5644.5,18.7625,15.812898136355548,1.6620025659556883,,,,
Karachi,2021-02-23 23:00:00+00:00,2021-02-23 23:00:00+00:00,151,5.0,55.62,85.84,115.87,2.57,3.52,340.46,23,23,2,1,-1.0,True,21.5,92.0,20.2,1009.5,16.6,265.0,23.0,0.0,1.0,345.0,5727.000000000001,18.89583333333333,16.536831988322977,1.446785329611127,,,,
Karachi,2021-02-24 00:00:00+00:00,2021-02-24 00:00:00+00:00,141,5.0,51.92,81.94,111.58,2.55,3.37,327.11,0,24,2,2,-10.0,True,21.8,92.0,20.4,1009.4,16.7,263.0,23.0,0.0,1.0,365.0,6095.5,19.0375,16.575520732410077,2.0352180348659576,,,,
Karachi,2021-02-24 01:00:00+00:00,2021-02-24 01:00:00+00:00,127,4.0,46.28,75.72,108.72,2.91,3.55,323.77,1,24,2,2,-14.0,True,21.5,93.0,20.3,1009.7,16.2,267.0,23.4,0.0,9.0,390.0,6318.0,19.154166666666665,16.177798463024097,0.8478424911356978,,,,
Karachi,2021-02-24 02:00:00+00:00,2021-02-24 02:00:00+00:00,112,4.0,40.13,67.36,107.29,3.73,3.7,327.11,2,24,2,2,-15.0,True,21.4,93.0,20.2,1010.2,15.5,267.0,22.7,0.0,8.0,380.0,5890.0,19.225,15.478757788695894,0.8112073217656367,,,,
Karachi,2021-02-24 03:00:00+00:00,2021-02-24 03:00:00+00:00,110,4.0,39.33,66.41,104.43,7.11,4.17,393.87,3,24,2,2,-2.0,True,22.3,90.0,20.7,1010.8,15.5,267.0,22.3,0.0,12.0,430.0,6665.0,19.258333333333333,15.478757788695894,0.8112073217656367,,,,
Karachi,2021-02-24 04:00:00+00:00,2021-02-24 04:00:00+00:00,117,4.0,42.13,71.41,100.14,12.17,4.83,487.33,4,24,2,2,7.0,True,23.7,81.0,20.3,1011.5,19.9,264.0,30.6,0.0,19.0,490.0,9751.0,19.341666666666665,19.79098571782864,2.080116419026301,,,,
Karachi,2021-02-24 05:00:00+00:00,2021-02-24 05:00:00+00:00,125,4.0,45.16,78.28,103.0,12.17,5.01,507.36,5,24,2,2,8.0,True,24.9,72.0,19.5,1012.1,20.6,258.0,34.2,0.0,13.0,555.0,11433.0,19.26666666666667,20.1498405751164,4.282980830845852,,,,
Karachi,2021-02-24 06:00:00+00:00,2021-02-24 06:00:00+00:00,129,4.0,46.95,83.79,110.15,9.77,4.89,480.65,6,24,2,2,4.0,True,25.6,70.0,19.6,1012.2,21.5,252.0,36.7,0.0,7.0,610.0,13115.0,19.195833333333333,20.4477151003458,6.643865379061372,,,,
Karachi,2021-02-24 07:00:00+00:00,2021-02-24 07:00:00+00:00,129,4.0,47.06,86.39,114.44,8.14,4.47,447.27,7,24,2,2,0.0,True,26.1,68.0,19.7,1011.7,22.9,251.0,39.2,0.0,2.0,665.0,15228.499999999998,19.125,21.65237538122436,7.455510737068887,,,,
Karachi,2021-02-24 08:00:00+00:00,2021-02-24 08:00:00+00:00,129,4.0,46.82,88.66,114.44,8.57,4.47,460.63,8,24,2,2,0.0,True,26.4,66.0,19.7,1010.7,23.8,250.0,41.0,0.0,10.0,705.0,16779.0,19.04583333333333,22.364684374704616,8.140079411150932,,,,
Karachi,2021-02-24 09:00:00+00:00,2021-02-24 09:00:00+00:00,125,4.0,45.17,89.7,110.15,9.85,4.35,480.65,9,24,2,2,-4.0,True,26.4,67.0,19.8,1009.9,25.1,249.0,42.5,0.0,3.0,695.0,17444.5,19.004166666666663,23.432868705079763,8.995035533587048,,,,
Karachi,2021-02-24 10:00:00+00:00,2021-02-24 10:00:00+00:00,114,4.0,40.98,85.28,105.86,9.77,3.93,460.63,10,24,2,2,-11.0,True,26.2,68.0,19.8,1009.3,25.5,247.0,42.8,0.0,4.0,645.0,16447.5,18.9625,23.472873763037228,9.963643776476482,,,,
Karachi,2021-02-24 11:00:00+00:00,2021-02-24 11:00:00+00:00,104,4.0,36.81,78.32,100.14,9.43,3.76,433.92,11,24,2,2,-10.0,True,25.6,71.0,20.0,1009.0,25.8,243.0,43.2,0.0,10.0,575.0,14835.0,18.929166666666664,22.98796832405989,11.71295489328031,,,,
Karachi,2021-02-24 12:00:00+00:00,2021-02-24 12:00:00+00:00,99,4.0,34.81,74.67,95.84,9.85,3.52,413.9,12,24,2,2,-5.0,True,24.6,78.0,20.5,1008.7,21.3,233.0,42.1,0.0,6.0,515.0,10969.5,18.816666666666663,17.01093636400734,12.81865999313863,,,,
Karachi,2021-02-24 13:00:00+00:00,2021-02-24 13:00:00+00:00,97,4.0,34.23,73.07,88.69,13.37,3.67,440.6,13,24,2,2,-2.0,True,24.1,82.0,20.8,1008.8,20.6,237.0,34.6,0.0,4.0,475.0,9785.0,18.754166666666663,17.27661369967574,11.219564121309556,,,,
Karachi,2021-02-24 14:00:00+00:00,2021-02-24 14:00:00+00:00,98,4.0,34.61,71.21,84.4,15.08,3.87,467.3,14,24,2,2,1.0,True,23.7,85.0,21.1,1009.1,17.2,244.0,31.7,0.0,1.0,460.0,7912.0,18.65,15.459257596345669,7.539983724772137,,,,
Karachi,2021-02-24 15:00:00+00:00,2021-02-24 15:00:00+00:00,103,4.0,36.22,70.86,87.26,12.85,4.11,460.63,15,24,2,2,5.0,True,23.4,88.0,21.2,1009.9,15.0,249.0,25.2,0.0,0.0,455.0,6825.0,18.529166666666665,14.003706397458023,5.375519243179511,,,,
Karachi,2021-02-24 16:00:00+00:00,2021-02-24 16:00:00+00:00,107,4.0,38.04,71.64,89.41,11.82,4.65,467.3,16,24,2,2,4.0,True,23.2,89.0,21.3,1010.7,14.8,256.0,21.6,0.0,0.0,450.0,6660.0,18.4875,14.360376748884748,3.5804440548750835,,,,
Karachi,2021-02-24 17:00:00+00:00,2021-02-24 17:00:00+00:00,110,4.0,39.38,72.74,94.41,9.85,4.53,433.92,17,24,2,2,3.0,True,22.9,90.0,21.2,1011.0,16.1,254.0,22.3,0.0,0.0,435.0,7003.500000000001,18.525,15.476313304606938,4.437761428653682,,,,
Karachi,2021-02-24 18:00:00+00:00,2021-02-24 18:00:00+00:00,116,4.0,41.61,75.9,100.14,8.65,4.47,427.25,18,24,2,2,6.0,True,22.7,90.0,21.0,1010.9,16.4,255.0,23.4,0.0,0.0,430.0,7051.999999999999,18.604166666666668,15.84118355114072,4.244632339681338,,,,
Karachi,2021-02-24 19:00:00+00:00,2021-02-24 19:00:00+00:00,123,4.0,44.59,80.03,105.86,8.14,4.35,410.56,19,24,2,2,7.0,True,22.3,92.0,20.8,1010.9,13.0,275.0,23.0,0.0,0.0,430.0,5590.0,18.55,12.950531075192693,-1.1330246557195525,,,,
Karachi,2021-02-24 20:00:00+00:00,2021-02-24 20:00:00+00:00,128,4.0,46.52,82.88,113.01,7.28,4.65,377.18,20,24,2,2,5.0,True,21.6,93.0,20.4,1010.6,10.2,293.0,18.0,0.0,0.0,415.0,4233.0,18.370833333333334,9.389149505214892,-3.985457510590589,,,,
Karachi,2021-02-24 21:00:00+00:00,2021-02-24 21:00:00+00:00,132,4.0,47.92,85.43,118.73,6.34,5.48,373.84,21,24,2,2,4.0,True,21.2,94.0,20.2,1010.1,10.0,283.0,13.3,0.0,0.0,380.0,3800.0,18.17083333333333,9.743700647852352,-2.249510543438649,,,,
Karachi,2021-02-24 22:00:00+00:00,2021-02-24 22:00:00+00:00,130,4.0,47.28,85.14,124.45,5.18,5.54,360.49,22,24,2,2,-2.0,True,21.2,94.0,20.2,1009.6,11.6,277.0,15.5,0.0,0.0,395.0,4582.0,17.991666666666667,11.513535359039334,-1.413684383499713,,,,
Karachi,2021-02-24 23:00:00+00:00,2021-02-24 23:00:00+00:00,124,4.0,44.85,82.39,125.89,4.28,5.13,330.45,23,24,2,2,-6.0,True,21.2,93.0,20.0,1009.5,12.0,279.0,16.6,0.0,0.0,370.0,4440.0,17.8,11.852260087141651,-1.877213580482768,,,,
Karachi,2021-02-25 00:00:00+00:00,2021-02-25 00:00:00+00:00,120,4.0,43.47,81.32,125.89,3.77,4.89,313.76,0,25,2,3,-4.0,True,21.6,93.0,20.5,1010.0,11.4,257.0,16.6,0.0,0.0,340.0,3876.0,17.579166666666666,11.10781873855168,2.564442019520064,,,,
Karachi,2021-02-25 01:00:00+00:00,2021-02-25 01:00:00+00:00,119,4.0,42.95,82.11,125.89,4.03,5.01,317.1,1,25,2,3,-1.0,True,21.4,94.0,20.4,1010.2,12.1,247.0,15.8,0.0,0.0,255.0,3085.5,17.408333333333335,11.138108726774528,4.727846654720214,,,,
